username,post_id,timestamp,likes,comments,followers,engagement_rate,sponsored,is_video,caption,img_file,tier,caption_clean,sentiment_score,caption_length,hashtag_count,emoji_count,has_cta
kilennyk,1539509219270041224,1497743822,207,39,15515.0,0.0158556235900741,0,0,"The sun is the best lighting ☀️✨
EYES
@benefitcosmetics precisely #4 
@bhcosmetics @carlibel Palette
@morphebrushes 35O
@ilushess Lashes 
@wetnwildbeauty White waterline pencil 
@covergirl so lashy mascara 
@pixibeauty lower lash mascara 
FACE
@farsalicare gold drops 
@maybelline baby skin primer 
@wetnwildbeauty photofocus medium dark
@narsissist soft matte concealer ""custard"" 
@bobbibrown bronzer stonestreet
@elfcosmetics mellow mauve blush 
@jeffreestarcosmetics @mannymua733 eclipse 
LIPS 
@jordana_cosmetics Coco brown lip liner 
@colourpopcosmetics @iluvsarahii 951 satin lipstick",info\kilennyk-1539509219270041224.jpg,micro,"The sun is the best lighting ☀️✨ EYES precisely 4 Palette 35O Lashes White waterline pencil so lashy mascara lower lash mascara FACE gold drops baby skin primer photofocus medium dark soft matte concealer ""custard"" bronzer stonestreet mellow mauve blush eclipse LIPS Coco brown lip liner 951 satin lipstick",0.7351,590,1,3,0
drmarcelferreira,1760595953402153445,1524099414,5171,44,195993.0,0.0266080931461837,0,0,"Em grande parte dos nossos Casos se faz Necessário a Instalação de Implantes Dentários.  Utilizamos Implantes de RÁPIDA osseointegracão,onde iniciamos a fase Reabilitadora após 21 dias da Instalação.  O Material usado na Confecção da Prótese é o mesmo das Lentes,sendo assim o resultado FINAL é a perfeita Harmonia entre os Elementos Protéticos .  #implantodontia #implantesdentarios #straumann #straumannbrasil",info\drmarcelferreira-1760595953402153445.jpg,macro,"Em grande parte dos nossos Casos se faz Necessário a Instalação de Implantes Dentários. Utilizamos Implantes de RÁPIDA osseointegracão,onde iniciamos a fase Reabilitadora após 21 dias da Instalação. O Material usado na Confecção da Prótese é o mesmo das Lentes,sendo assim o resultado FINAL é a perfeita Harmonia entre os Elementos Protéticos . implantodontia implantesdentarios straumann straumannbrasil",0.0,411,4,0,0
wavyalter,1919991026611562626,1543100787,978,13,33139.0,0.0299043423157005,0,0,im,info\wavyalter-1919991026611562626.jpg,mid,,0.0,2,0,0,0
tontaeformosa,1815371713542795879,1530629193,1824,28,45315.0,0.0408694692706609,0,0,To sem foto 😩 essa é a última da galeria hauabauahau que dor,info\tontaeformosa-1815371713542795879.jpg,mid,To sem foto 😩 essa é a última da galeria hauabauahau que dor,0.0,60,0,1,0
ida_elina,1893022668069007600,1539885909,2752,22,206775.0,0.0134155483012936,0,0,"You like the green? 🌿 @meltcosmetics Gemini palette, @suvabeauty Grease hydra liner, @nyxcosmeticsnordics Epic ink liner #meltcosmetics #nyxcosmetics #suvabeauty #eotd #eyeart",info\ida_elina-1893022668069007600.jpg,macro,"You like the green? 🌿 Gemini palette, Grease hydra liner, Epic ink liner meltcosmetics nyxcosmetics suvabeauty eotd eyeart",0.25,175,5,1,0
flawlociety,1836402504511527724,1533136259,6,0,1364.0,0.0043988269794721,0,0,We’re doing our first big back pack school supplies giveaway in partnership with  military fraternity MU BETA PHI... This weekend 8/4/18 from 12:00pm to 4:00pm #backtoschool #giveaway #flawlocietyartstudio #flawlociety #757salon #vahairsalon #vaboutique #repost #SHARE #757schools #chesapeakeschools #givebacktothecommunity #mubetaphi,info\flawlociety-1836402504511527724.jpg,micro,Were doing our first big back pack school supplies giveaway in partnership with military fraternity MU BETA PHI... This weekend 8/4/18 from 12:00pm to 4:00pm backtoschool giveaway flawlocietyartstudio flawlociety 757salon vahairsalon vaboutique repost SHARE 757schools chesapeakeschools givebacktothecommunity mubetaphi,0.0,334,13,0,0
sicilia.freefight.deserteagle,1713337346423919019,1518465749,35,6,16061.0,0.0025527675736255,0,0,"#followback
#glow #biz #photographie #photographies #photography #photo #photos #nice #selfie #selfies #siciliangirl #girl #italiangirl #siciliana #snapchatme #instaback #instagram #makeup #add #glossy #lips #lipsticks #sun #bronze #mat #filter #natural #pretty #instafollow",info\sicilia.freefight.deserteagle-1713337346423919019.jpg,micro,followback glow biz photographie photographies photography photo photos nice selfie selfies siciliangirl girl italiangirl siciliana snapchatme instaback instagram makeup add glossy lips lipsticks sun bronze mat filter natural pretty instafollow,0.8658,274,30,0,0
shizenwong,1907048336146346467,1541557899,2762,30,53387.0,0.0522973757656358,0,0,Out of town with @boohoo ✈️ Vegas it isssss ✨ #boohooontheroad  #ad @mgmresortsintl,info\shizenwong-1907048336146346467.jpg,mid,Out of town with ✈️ Vegas it isssss ✨ boohooontheroad ad,0.0,83,2,3,0
pourmwabeauty,2011124225347513542,1553964711,244,17,4620.0,0.0564935064935064,0,0,"Makeup done @pourmwabeauty by @zizo.sahmarani 💄
Let me know what you think in the comments below 👇
.
Book Now using the link in our Bio
Or call us on 70056088 ❤❤",info\pourmwabeauty-2011124225347513542.jpg,micro,Makeup done by .sahmarani 💄 Let me know what you think in the comments below 👇 . Book Now using the link in our Bio Or call us on 70056088 ❤❤,0.0,161,0,4,0
amandaepsteinhair,1874141255762385308,1537635069,110,11,11697.0,0.0103445327861844,0,0,"Too cool for school 🚌💙
.
So I used 4 colors from the SoColorCult semi line! If you can guess the 4 shades correctly I will shout you out in my stories!!! Leave your guesses in the comments!! .
.
#Matrix #SoColorCult #biolage @matrix @biolage .
.
.
.
.
#hair #hairgoals #bluehair #indigohair #colormelt #colormelting #mermaidhair #mermaids #mermaidsarereal #purplehair #haircolor #hairdotcom #crafthairdresser #ittakesapro #americansalon #modernsalon #denimhair #matrixhair #blue #purple #denim #unicornhair",info\amandaepsteinhair-1874141255762385308.jpg,micro,Too cool for school 🚌💙 . So I used 4 colors from the SoColorCult semi line! If you can guess the 4 shades correctly I will shout you out in my stories!!! Leave your guesses in the comments!! . . Matrix SoColorCult biolage . . . . . hair hairgoals bluehair indigohair colormelt colormelting mermaidhair mermaids mermaidsarereal purplehair haircolor hairdotcom crafthairdresser ittakesapro americansalon modernsalon denimhair matrixhair blue purple denim unicornhair,0.0,506,25,2,0
fashionista514,1990907192672315087,1551554653,42,1,4788.0,0.0089807852965747,0,0,Summer ready 🌸 #bebe,info\fashionista514-1990907192672315087.jpg,micro,Summer ready 🌸 bebe,0.0,20,1,1,0
billyalex_,1281220404849920917,1466953395,153,2,15129.0,0.0102452244034635,0,0,Wedding Guests 👰🏾,info\billyalex_-1281220404849920917.jpg,micro,Wedding Guests 👰🏾,0.0,17,0,2,0
virginia_maccagno,1779264051965071917,1526324825,929,48,35623.0,0.0274261011144485,0,0,"~ Soul blooming ~ 🌸
FACE
@kiehlsitaly glow formula skin hydrator
@fentybeauty pro filt’r foundation, match stix in amber, killawatt in fire crystal
@thebalm_cosmetics bahama mama nd frat boy
EYEBROWS 
@mesauda_milano perfect brows pencil 103
@benefitcosmetics gimme brow 03
EYES
@nablacosmetics soul blooming palette ( gea, middle katma, anemone, garden gate, philosophy ) and dazzle liner original sin and royal blood 
@mulaccosmetics gentleman mascara
@tartecosmetics fake awake eye highlight
LIPS
@nevecosmetics Dessert a levres panna cotta
#makeup#beauty#instamakeup#instabeauty#instapic#instaphoto#picoftheday#photooftheday#blogger#beautybloggers#italianblogger#nabla#soulblooming#mulaccosmetics#blueeyes#eyebrows#dazzleliner#originalsin#royalblood#fentybeauty#killawatt#nudelips#boldeyes#smokeyeye#benefitcosmetics#benefitcosmeticsitaly#kiehls#prepwithkiehls#glowformulaskinhydrator",info\virginia_maccagno-1779264051965071917.jpg,mid,"~ Soul blooming ~ 🌸 FACE glow formula skin hydrator pro filtr foundation, match stix in amber, killawatt in fire crystal bahama mama nd frat boy EYEBROWS perfect brows pencil 103 gimme brow 03 EYES soul blooming palette ( gea, middle katma, anemone, garden gate, philosophy ) and dazzle liner original sin and royal blood gentleman mascara fake awake eye highlight LIPS Dessert a levres panna cotta makeupbeautyinstamakeupinstabeautyinstapicinstaphotopicofthedayphotoofthedaybloggerbeautybloggersitalianbloggernablasoulbloomingmulaccosmeticsblueeyeseyebrowsdazzlelineroriginalsinroyalbloodfentybeautykillawattnudelipsboldeyessmokeyeyebenefitcosmeticsbenefitcosmeticsitalykiehlsprepwithkiehlsglowformulaskinhydrator",0.7906,888,29,1,0
tammy.mue.77,1897389887376909036,1540406522,54,6,1028.0,0.0583657587548638,0,0,"Villains Collab👹👺👿
I tagged the muas I could, but you can find them easier @makeupqueens2018",info\tammy.mue.77-1897389887376909036.jpg,micro,"Villains Collab👹👺👿 I tagged the muas I could, but you can find them easier",0.0,92,0,3,0
carolinebarnesmakeup,1724701652472032055,1519820480,207,0,35063.0,0.0059036591278555,0,0,"Much eyeshadow satisfaction using this fabulous Electropop PRO palette by @kevynaucoin over the last few months, lightweight uber pigments which last and blend effortlessly..this palette is stocked in @spacenk 👌🏻 #colour #metallic #eyeshadow #kevynaucoin #electropop #palette #spacenk #topproduct #toptip #speedbeautybycarolinebarnes",info\carolinebarnesmakeup-1724701652472032055.jpg,mid,"Much eyeshadow satisfaction using this fabulous Electropop PRO palette by over the last few months, lightweight uber pigments which last and blend effortlessly..this palette is stocked in 👌🏻 colour metallic eyeshadow kevynaucoin electropop palette spacenk topproduct toptip speedbeautybycarolinebarnes",0.6369,333,10,2,0
yasminesumman,1802161248026761321,1529054383,326,6,5915.0,0.0561284868977176,0,0,"I literally took this with my phone, wow so edgy",info\yasminesumman-1802161248026761321.jpg,micro,"I literally took this with my phone, wow so edgy",0.5859,48,0,0,0
lucyllamakeup,1520186995568378390,1495440433,71,5,12635.0,0.0060150375939849,0,0,Amore a prima vista ✨😍 @purobio_cosmetics #highlighter #glow #purobiocosmetics #lucyllamakeup #nofilter #resplendent,info\lucyllamakeup-1520186995568378390.jpg,micro,Amore a prima vista ✨😍 highlighter glow purobiocosmetics lucyllamakeup nofilter resplendent,0.4588,116,6,2,0
shelbygraces,1957611592431751684,1547585508,14640,143,257242.0,0.0574672876124427,0,0,It’s been down pouring here in LA so I can finally layer up with a good excuse 🌧😂 What’re you doing to keep warm this winter?,info\shelbygraces-1957611592431751684.jpg,macro,Its been down pouring here in LA so I can finally layer up with a good excuse 🌧😂 Whatre you doing to keep warm this winter?,0.4404,125,0,2,0
beautebynat,1892597340293078321,1539835206,63,3,2579.0,0.0255913144629701,0,0,"As a self proclaimed #coffeesnob it’s essential for me to have regular #teethwhitening sessions, and because I film every other day, I honestly see and think of it as an essential for what I do,
Thanks to my gorgeous Gal at @ultimate_pearls for fitting me in as late at 7:30pm last night,
And hey thanks to her I sat down and watched half a movie on Netflix 🙊
#smilebrighterthanyourfuture #smilemakeover #smile",info\beautebynat-1892597340293078321.jpg,micro,"As a self proclaimed coffeesnob its essential for me to have regular teethwhitening sessions, and because I film every other day, I honestly see and think of it as an essential for what I do, Thanks to my gorgeous Gal at for fitting me in as late at 7:30pm last night, And hey thanks to her I sat down and watched half a movie on Netflix 🙊 smilebrighterthanyourfuture smilemakeover smile",0.8481,410,5,1,0
fidyabeauty,1777137919623107196,1526071370,43,3,2556.0,0.0179968701095461,0,0,Da Fidya Beauty trovi anche i rossetti più stravaganti e trend di questa stagione!  #lipstick #makeup #lipstickaddict #lipstickjunkie #lipsticks #lipsticklover #lipstickmurah #lips #makeupaddict #lipstickmatte #beauty #instamakeup #lipstickoftheday #cosmetics #makeuplover #makeupjunkie #beautyblogger #makeupartist #cosmetic #lipsticklove #mua #lipstickjunkieforever #lipstickcollection #liquidlipstick #lipsticklovers #mattelipstick #lipstickaddiction #lipsticker #makeupoftheday #eyelashextension @wetnwilditalia,info\fidyabeauty-1777137919623107196.jpg,micro,Da Fidya Beauty trovi anche i rossetti più stravaganti e trend di questa stagione! lipstick makeup lipstickaddict lipstickjunkie lipsticks lipsticklover lipstickmurah lips makeupaddict lipstickmatte beauty instamakeup lipstickoftheday cosmetics makeuplover makeupjunkie beautyblogger makeupartist cosmetic lipsticklove mua lipstickjunkieforever lipstickcollection liquidlipstick lipsticklovers mattelipstick lipstickaddiction lipsticker makeupoftheday eyelashextension,0.0,515,30,0,0
makeup_brunette_beauty,1779612050809716849,1526366309,35,0,2566.0,0.0136399064692127,0,0,"💁🏻‍♀️ shop the link in my bio to find out what mascara this is!! . @makeup_brunette_beauty
.
.
.
.
#fashion #shop 
#eyes #cosmetics #makeupaddict #lipstick #skincare #makeupmess #makeupblogger #instabeauty #lips #instamakeup #lashes #makeupjunkie #makeuplook #makeuplove #makeupbyme #makeupart #makeuplovers #makeuplife #makeupoftheday #makeuplooks #makeuplover #makeuptalk #makeupgeek #makeupobsessed",info\makeup_brunette_beauty-1779612050809716849.jpg,micro,💁🏻♀️ shop the link in my bio to find out what mascara this is!! . . . . . fashion shop eyes cosmetics makeupaddict lipstick skincare makeupmess makeupblogger instabeauty lips instamakeup lashes makeupjunkie makeuplook makeuplove makeupbyme makeupart makeuplovers makeuplife makeupoftheday makeuplooks makeuplover makeuptalk makeupgeek makeupobsessed,0.0,401,26,4,1
hazelmaven,1997422049853079758,1552331285,351,150,2540.0,0.1972440944881889,0,0,"Looking forward to this week! I’m so excited to share with you some big things coming in the next few days! 🥰 eeee!! I can hardly wait!! 😬😬😬 .
.
.
.
DRESS 
@asos_us 
BERET 
#parisboutique 
HEELS 
@amazonfashion 
PURSE 
@asos .
.
.
.
.
.
#parisianstyle #springoutfit #outfitinspo #outfitgoals #ootd #whatiwore #currentlywearing #ilovepink #beret #losangelesogger #ocblogger #laborn #lablogger #satinmidiskirt #puffsleeves #littleblackdress #ladiesgoneglobal #thatsdarlingmovement #netflixandchill #prettylittleiiinspo #livingincolor #vscofilters #californialove #discoverunder100k #mystyle #palmcrew19 #femmefeed #followyourheart #asseenonme",info\hazelmaven-1997422049853079758.jpg,micro,Looking forward to this week! Im so excited to share with you some big things coming in the next few days! 🥰 eeee!! I can hardly wait!! 😬😬😬 . . . . DRESS BERET parisboutique HEELS PURSE . . . . . . parisianstyle springoutfit outfitinspo outfitgoals ootd whatiwore currentlywearing ilovepink beret losangelesogger ocblogger laborn lablogger satinmidiskirt puffsleeves littleblackdress ladiesgoneglobal thatsdarlingmovement netflixandchill prettylittleiiinspo livingincolor vscofilters californialove discoverunder100k mystyle palmcrew19 femmefeed followyourheart asseenonme,0.6981,640,30,4,0
karlymarquesretratos,1290736670799266143,1468087823,564,14,40175.0,0.0143870566272557,0,0,,info\karlymarquesretratos-1290736670799266143.jpg,mid,,0.0,0,0,0,0
thevinfx,1440859719920968721,1485983885,220,12,36996.0,0.0062709482106173,0,0,"""I'm Faded"" #mehronmakeup #throwback #psychedelic #paradisemakeupaq #makeup #rainbow",info\thevinfx-1440859719920968721.jpg,mid,"""I'm Faded"" mehronmakeup throwback psychedelic paradisemakeupaq makeup rainbow",0.0,84,6,0,0
